Hospital NPI,Hospital Name,Hospital Street Address,Hospital City,Hospital State,Hospital Postal Code
1316158793,ST. JOSEPH'S HOSPITAL,5665 PEACHTREE DUNWOODY RD NE,ATLANTA,GA,303421701
1225249865,NYU MEDICAL CENTER,550 1ST AVE,NEW YORK,NY,100166402
1356552806,"PHYSICIANS BEHAVIORAL HOSPITAL, LLC",2025 DESOTO ST,SHREVEPORT,LA,711034717
1760693170,COUNTY OF YOAKUM,412 MUSTANG DR,DENVER CITY,TX,793232750
1285845537,ALBERT EINSTEIN MEDICAL CENTER,1305 YORK AVE,NEW YORK,NY,100215663
1093926347,NEW YORK HOSPITAL QUEENS,5645 MAIN ST,FLUSHING,NY,113555045
1205047651,UMDNJ UNIVERSITY HOSPITAL,90 BERGEN ST,NEWARK,NJ,071032425
1366653974,MONTEFIORE MEDICAL CENTER,48 UNION AVE,AMITYVILLE,NY,117013024
1932310570,PRESBYTERIAN HEALTHCARE SERVICE,1100 CENTRAL AVE SE,ALBUQUERQUE,NM,871064930
1558572198,HOSPITAL HIMA-SAN PABLO,CALLE SANTA CRUZ # 70 URB SANTA CRUZ,BAYAMON,PR,00961
1881805430,OUR LADY OF MERCY MEDICAL CENTER,600 E 233RD ST,BRONX,NY,104662604
1417168956,"PHYSICIANS REHABILITATION HOSPITAL, LLC",700 JEFFERSON ST,LAFAYETTE,LA,705016910
1366653818,EINSTEIN HOSPITAL,5501 OLD YORK RD,PHILADELPHIA,PA,191413018
1982815361,OCHILTREE COUNTY HOSPITAL DISTRICT,3101 GARRETT DR,PERRYTON,TX,790705323
1265643696,SOUTHCENTRAL FOUNDATION OPT,4341 TUDOR CENTRE DR,ANCHORAGE,AK,995085904
1437360997,NORTH BRONX FACULTY PRACTICE,1400 PELHAM PKWY S,BRONX,NY,104611138
1255542817,UNIVERSITY OF UTAH MEDICAL CENTER,50 N MEDICAL DR,SALT LAKE CITY,UT,841320001
1255542700,OMC BREAST CARE,1100 N KENTUCKY AVE,WEST PLAINS,MO,657752029
1144431545,"YOUNG JOUGH, M.D., P.C.",2320 E 93RD ST,CHICAGO,IL,606173983
1083825418,SOUTHCENTRAL FOUNDATION PDN,4155 TUDOR CENTRE DR STE 103,ANCHORAGE,AK,995085912
1750592192,UNIVERSITY OF COLORADO SCHOOL OF MEDICINE,4200 E 9TH AVE,DENVER,CO,802620001
1831300078,"ROSALINE FOOT CARE A PODIATRY GROUP, INC.",1950 ROSALINE AVE,REDDING,CA,960012543
1568673804,CLUB STAFFING INC.,146 HAYWOOD DR,RAEFORD,NC,283765314
1043421290,THE OHIO STATE UNIVERSITY,3600 REED RD UNIT 22,COLUMBUS,OH,432204879
1912118134,"SPECIALISTS HOSPITAL SHREVEPORT, LLC",1500 LINE AVE,SHREVEPORT,LA,711014622
1720289861,CHARLOTTE HUNGERFORD HOSPITAL,540 LITCHFIELD STREET,TORRINGTON,CT,067906679
1538360458,LAC USC MEDICAL CENTER,1240 N MISSION RD,LOS ANGELES,CA,900331019
1669673646,MADERA COMMUNITY HOSPITAL,1250 E ALMOND AVE,MADERA,CA,936375696
1922209188,CASE WESTERN RESERVE UNIVERSITY,10701 EAST BLVD,CLEVELAND,OH,441061702
1962603142,LIBERTY HEALTHCARE SYSTEMS,4673 EUGENE WARE BLVD,BASTROP,LA,712201425
1912108002,MISSION HOSPITAL REGIONAL MEDICAL CENTER,27700 MEDICAL CENTER RD,MISSION VIEJO,CA,926916426
1194926279,ST JUDE HOSPITAL INC,101 E VALENCIA MESA DR,FULLERTON,CA,928353809
1619178720,THOREK HOSPITAL AND MEDICAL CENTER OUTPATIENT PHARMACY,850 W IRVING PARK RD,CHICAGO,IL,606133077
1396946208,UNIVERSITY OF MIAMI,1400 NW 12TH AVE,MIAMI,FL,331361003
1861693962,"SOLUTIONS MEDICAL CONSULTING, LLC",1495 FRAZIER RD,RUSTON,LA,712701632
1699976852,"ETHICUS HOSPITAL-GRAPEVINE, LP",4201 WILLIAM D TATE,GRAPEVINE,TX,76051
1306047436,ALLIANCE HEALTHCARE SYSTEM,1430 HWY4-EAST,HOLLY SPRINGS,MS,38635
1699976613,"UNITED HEALTH SERVICES HOSPITALS, INC.",20 MITCHELL AVE,BINGHAMTON,NY,13903
1518168624,ALLIANCE HEALTHCARE SYSTEM,1430 HWY 4 EAST,HOLLY SPRINGS,MS,38635
1114128824,HEALTHWORKS OF PALMETTO BAPTIST,1333 TAYLOR ST,COLUMBIA,SC,292200001
1760683494,UNIVERSITY PHYSICIANS HEALTHCARE,2800 E AJO WAY,TUCSON,AZ,857136204
1134320955,CMC RANDLOPH,501 BILLINGSLEY RD,CHARLOTTE,NC,282111009
1528269156,PARKVIEW REGIONAL HOSPITAL,600 S BONHAM ST,MEXIA,TX,766673603
1326249962,UCLA,5900 W OLYMPIC BLVD,LOS ANGELES,CA,900364671
1518168301,ALAMEDA HEALTH SYSTEM,13855 E 14TH ST,SAN LEANDRO,CA,945782611
1104027879,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,720 ESKENAZI AVE,INDIANAPOLIS,IN,462025166
1689875320,THE HEALTH AND HOSPITAL CORPORATION OF MARION COUNTY,720 ESKENAZI,INDIANAPOLIS,IN,462025166
1447451166,MORRISON COMMUNITY HOSPITAL,303 N JACKSON ST,MORRISON,IL,612703042
1083815872,ALAMEDA HEALTH SYSTEM,1411 E 31ST ST,OAKLAND,CA,946021018
1700087590,ALAMEDA HEALTH SYSTEM,1411 E 31ST STREET,OAKLAND,CA,94602
1346441953,NORWALK HOSPITAL ASSOCIATION,34 MAPLE ST,NORWALK,CT,068503815
1255532875,"HUDSON HOSPITAL, INC.",405 STAGELINE RD,HUDSON,WI,540167848
1508067133,ADVOCATE,441 E THORNHILL LN,PALATINE,IL,600747080
1669673463,ALAMEDA HEALTH SYSTEM,1411 E 31ST ST,OAKLAND,CA,946021018
1609077304,"SOUTHERN REGIONAL HEALTHCARE SYSTEMS, INC.",1501 HOSPITAL AVE,FRANKLIN,LA,705383724
1528269073,ALBERT EINSTEIN MEDICAL CENTER,5501 OLD YORK RD,PHILADELPHIA,PA,191413018
1851592364,"INRAD HOUSTON, LP",5445 LA BRANCH ST,HOUSTON,TX,770046835
1225239528,"OAKTREE HOSPITAL AT BAPTIST NORTHEAST, LLC",1025 NEW MOODY LN,LAGRANGE,KY,400319154
1982805271,BMH INC,98 POPLAR ST,BLACKFOOT,ID,83221
1699976019,UNIVERSITY OF VIRGINIA HEALTH SYSTEM,1215 LEE ST,CHARLOTTESVILLE,VA,229080001
1639370059,UNIVERSITY OF VIRGINIA MEDICAL CENTER,1215 LEE ST,CHARLOTTESVILLE,VA,229080693
1346441722,"UHS OF DOYLESTOWN, LLC",833 EAST BUTLER AVENUE,DOYLESTOWN,PA,189012298
1487855714,PROMISE HOSPITAL,9811 QUINTAIL LN,SOUTH JORDAN,UT,840953241
1881895274,ST.PETERS HOSPITAL,852 RIVER ROAD,LEEDS,ME,04263
1568663920,"PROGRESSIVE ACUTE CARE AVOYELLES, LLC",4231 HIGHWAY 1192,MARKSVILLE,LA,713514711
1952502379,WELLNESS CARE MEDICAL CENTER INC.,1490 W 49TH PL,HIALEAH,FL,330123148
1922209295,DEPARTMENT OF VETERANS AFFAIRS,810 VERMONT AVE NW,WASHINGTON,DC,204200001
1285835561,BIENVILLE MEDICAL CENTER INC,1175 PINE ST STE 200,ARCADIA,LA,710013113
1871795013,UNIVERSITY HOSPITALS OF CLEVELAND,11100 EUCLID AVE,CLEVELAND,OH,441061716
1356543383,SOUTHEASTERN REGIONAL MEDICAL CENTER,4895 FAYETTEVILLE RD,LUMBERTON,NC,283582162
1568664613,"ORTHOPAEDIC HOSPITAL AT PARKVIEW NORTH, LLC",11130 PARKVIEW CIRCLE DR,FORT WAYNE,IN,468451735
1720280928,COMMUNITY HOSP,1111 11TH ST,HAWARDEN,IA,510231903
1912109919,SA HOSPITAL ACQUISITION GROUP,3933 SOUTH BROADWAY,ST. LOUIS,MO,631184601
1235331497,MT. SINAI MEDICAL CENTER,1 GUSTAVE L LEVY PL,NEW YORK,NY,100296500
1215139233,HENRY FORD HEALTH MACOMB OAKLAND HOSPITAL,27351 DEQUINDRE RD,MADISON HEIGHTS,MI,480713487
1275735409,VA HOSPITAL,1111 E END BLVD,WILKES BARRE,PA,187110030
1659573665,UDH HOSPITAL,PLAZA UNIVERSIDAD 2000,SAN JUAN,PR,00925
1639371677,TRI COUNTY MEMORIAL HOSPITAL,18601 LINCOLN ST,WHITEHALL,WI,547738605
1245432483,JAMAICA HOSPITAL MEDICAL CENTER,8900 VAN WYCK EXPY,JAMAICA,NY,114182897
1700088721,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,VA,236011929
1144422197,STATE OF KANSAS-ACCOUNTING SERVICES,1301 KS HIGHWAY 264,LARNED,KS,675505353
1710189634,"PALM PARTNERS, LLC",705 LINTON BLVD,DELRAY BEACH,FL,334448164
1174725972,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,2500 N STATE ST,JACKSON,MS,392164500
1679775514,NORTHERN KENTUCKY MENTAL HEALTH MENTAL RETARDATION REGIONAL BOARD,503 FARRELL DR,COVINGTON,KY,410113775
1619179561,SAINT LOUIS UNIVERSITY MEDICAL CENTER,1402 S GRAND BLVD # M238,SAINT LOUIS,MO,631041004
1154523827,BARBERTON CITIZENS HOSPITAL,28 CONSERVATORY DRIVE,BARBERTON,OH,44213
1104028984,KALEIDA,80 GOODRICH ST,BUFFALO,NY,142031005
1174725964,"CARITAS HEALTHCARE, INC.",9002 QUEENS BLVD,ELMHURST,NY,113734941
1093917890,PARKVIEW HOSPITAL,2115 PARKVIEW DR,EL RENO,OK,730362109
1780886598,MERRIMACK VALLEY HOSPITAL,140 LINCOLN AVE,HAVERHILL,MA,018306700
1881896694,TETON COUNTY HOSPITAL DISTRICT,625 EAST BROADWAY,JACKSON,WY,83001
1609078047,MEDICAL COLLEGE OF GEORGIA,1120 15TH ST # BAA-5407,AUGUSTA,GA,309120004
1013119635,BAPTIST HEALTH MEDICAL CENTER,9601 INTERSTATE 630 EXIT 7,LITTLE ROCK,AR,722057202
1356543995,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,VA,236011929
1598967937,UNIVERSITY HEALTH CARE,30 N 1900 E,SALT LAKE CITY,UT,841322305
1457553042,PATTIE A CLAY REGIONAL MEDICAL CENTER,801 EASTERN BY-PASS,RICHMOND,KY,40475
1518169101,BOSTON VA HEALTH CARE NETWORK,150 S HUNTINGTON AVE,JAMAICA PLAIN,MA,021304817
1144422650,"PANAKEIA HEALTH SERVICES, L.L.C.",960 HWY. 171 SOUTH,STONEWALL,LA,71078
1770785149,FLEMING MEDICAL CENTER LLC,55 FOUNDATION DRIVE,FLEMINGSBURG,KY,41041
1962604314,BROWNSVILLE HEALTH SERVICES CORPORATION,125 SIMPSON RD,BROWNSVILLE,PA,154179624
1427250976,SKY RIDGE MEDICAL CENTER,10101 RIDGEGATE PKWY,LONE TREE,CO,801245522
1922201268,MILLCREEK COMMUNITY HOSPITAL,2625 PARADE ST,ERIE,PA,165042809
1144423484,CLANTON HOSPITAL LLC,1010 LAY DAM RD,CLANTON,AL,350452306
1508069741,CAMPBELL COUNTY MEMORIAL HOSPITAL,501 S BURMA AVE,GILLETTE,WY,827163426
1730382060,US DEPT OF VETARNS AFFAIRS,1206 CHAPLINE ST,WHEELING,WV,260033317
1699978833,"RAMPART PHARMACIES, INC.",1501 E 16TH ST,NEWPORT BEACH,CA,926635924
1568665701,PORTLAND VETEREN AFFAIRS MEDICAL CENTER,3710 SW US VETERANS HOSPITAL RD,PORTLAND,OR,972392964
1013110386,MILLCREEK COMMUNITY HOSPITAL,537 W 18TH ST,ERIE,PA,165021722
1215130596,MILLCREEK COMMUNITY HOSPITAL,218 E 3RD ST,WATERFORD,PA,164419753
1609079060,ALLIANCE HEALTHCARE SYSTEM,1430 HWY 4-EAST,HOLLY SPRINGS,MS,38634
1104029180,A.O FOX MEMORIAL HOSPITAL,1 NORTON AVE,ONEONTA,NY,138202629
1427251354,UNIVERSITY OF PITTSBURG,111 S 11TH ST,PHILADELPHIA,PA,191074824
1609079557,ST. JOSEPH HOSPITAL,2900 N LAKE SHORE DR,CHICAGO,IL,606575640
1427251370,WOODHULL HOSPITAL,WOODHULL MEDICAL AND MENTAL HEALTH CENTER,BROOKLYN,NY,11206
1548463623,MRH CORP.,897 W MAIN STREET,DOVER FOXCROFT,ME,04426
1174726251,WASHINGTON COUNTY MEMORIAL HOSPITAL,300 HEALTH WAY DR,POTOSI,MO,636641420
1982807061,"MINNIE HAMILTON HEALTH CARE CENTER, INC.",186 HOSPITAL DRIVE,GRANTSVILLE,WV,261477100
1548463474,PUBLIC HOSPITAL DISTRICT NO. 2,12040 NE 128TH STREET,KIRKLAND,WA,980343013
1851594949,WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL,785 MAMARONECK AVE,WHITE PLAINS,NY,106052523
1679776769,THE WINIFRED MASTERSON BURKE REHABILITATION HOSPITAL,785 MAMARONECK AVE,WHITE PLAINS,NY,10605
1992908990,THOMAS JEFFERSON UNIVERSITY HOSPITAL,1011 CHESTNUT ST,PHILADELPHIA,PA,191071421
1962605931,WVU,740 EROW AVE,MORGANTOWN,WV,265052579
1356544399,"ACADIANA HEALTHCARE OF OKLAHOMA, INC.",1000 S BYRD ST,TISHOMINGO,OK,734603265
1255534202,"ACADIANA HEALTHCARE OF OKLAHOMA, INC.",2401 W WRANGLER BLVD,SEMINOLE,OK,748681917
1164625117,"ACADIANA HEALTHCARE OF OKLAHOMA, INC.",2308 W HIGHWAY 66,STROUD,OK,740796729
1407059173,UNIVERSITY HOSPITAL,146 AVE SANTA ANA,GUAYNABO,PR,009719308
1437352184,WOODHULL MEDICAL & MENTAL HEALTH CENTER,24 PAERDEGAT 12TH ST,BROOKLYN,NY,112364120
1326241134,WOODHULL HOSPITAL,50 TODD CT,HUNTINGTON STATION,NY,117464224
1437352259,WOODHULL HOSPITAL,WOODHULL MEDICAL CENTER,BROOKLYN,NY,11206
1710181268,DEPT. OF VETERAN AFFAIRS NJ HEALTH CARE SYSTEM,385 TREMONT AVE,EAST ORANGE,NJ,070181023
1649474149,REGENTS OF THE UNIVERSITY OF MICHIGAN,4260 PLYMOUTH RD,ANN ARBOR,MI,481092700
1891999314,RENAISSANCE HOSPITALS INC,5500 39TH ST,GROVES,TX,776192905
1871796367,WOODHULL HOSPITAL,WOODHULL HOSPITAL,BROOKLYN,NY,11206
1841493335,WOODHULL HOSPITAL,WOODHULL HOSPITAL,BROOKLYN,NY,11206
1245433762,WOODHULL HOSPITAL,760 BROADWAY,BROOKLYN,NY,11206
1922201441,"TPS IV OF PA, LLC",BROAD & VINE STS,PHILADELPHIA,PA,19102
1558564088,WOODHULL HOSPITAL,WOODHULL HOSPITAL,BROOKLYN,NY,11206
1093918526,WOODHULL HOSPITAL,760 BROADWAY,BROOKLYN,NY,11206
1861695397,HOUSTON COMMUNITY HOSPITAL,2807 LITTLE YORK RD,HOUSTON,TX,770933405
1639373160,WOODHULL HOSPITAL,WOODHULL HOSPITAL,BROOKLYN,NY,11206
1538363072,DUKE UNIVERSITY MEDICAL CENTER,7618 WINNERS EDGE ST,RALEIGH,NC,276171928
1851594493,TELECARE CORPORATION,446 26TH ST,SAN DIEGO,CA,921023026
1770786212,BARNERT HOSPITAL,680 BROADWAY,PATERSON,NJ,075141422
1689877128,BARNERT HOSPITAL,680 BROADWAY,PATERSON,NJ,075141422
1174726624,WESLACO PHYSICIANS REHAB LTD,906 SOUTH JAMES,WESLACO,TX,785969840
1598969974,"ACADIANA HEALTHCARE OF OKLAHOMA, INC.",1322 KLABZUBA,PRAGUE,OK,74864
1124222500,"ACADIANA HEALTHCARE OF OKLAHOMA, INC.",1002 E CENTRAL BLVD,ANADARKO,OK,730054405
1407050800,WOODHULL HOSPITAL,760 BROADWAY,BROOKLYN,NY,112065317
1720282049,LEHIGH VALLEY HOSPITAL,1240 S CEDAR CREST BLVD,ALLENTOWN,PA,181036369
1700080025,TWIN CREEKS HOSPITAL LP,1001 RAINTREE CIRCLE,ALLEN,TX,750134900
1689878910,DORN VA MEDICAL CENTER,6439 GARNERS FERRY RD,COLUMBIA,SC,292091638
1114121464,BELLEVUE HOSPITAL CENTER,2285 E 2ND ST,BROOKLYN,NY,112235146
1730383084,THE BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLZ,BROOKLYN,NY,112123139
1649474990,THE BROOKDALE HOSPITAL MEDICAL CENTER,1 BROOKDALE PLZ,BROOKLYN,NY,112123139
1023212388,WOODHULL HOSPITAL,WOODHULL HOSPITAL,BROOKLYN,NY,11206
1942404165,ST JUDE HOSPITAL INC,101 E VALENCIA MESA DR,FULLERTON,CA,928353809
1710181003,FAYETTEVILLE VA MEDICAL CENTER,2300 RAMSEY ST,FAYETTEVILLE,NC,283013856
1720282023,"UNIVERSITY OF SOUTH ALABAMA, DEPT OF RADIOLOGY",2451 FILLINGIM ST,MOBILE,AL,366172238
1225232366,MASSACHUSETTS GENERAL HOSPITAL,55 FRUIT ST,BOSTON,MA,021142621
1720282866,WEISER VALLEY HOSPITAL DISTRICT,645 E 5TH ST,WEISER,ID,836722202
1639373772,WEISER VALLEY HOSPITAL DISTRICT,645 E 5TH ST,WEISER,ID,836722202
1275737140,WOODHULL MEDICAL CENTER,760 BROADWAY,BROOKLYN,NY,112065317
1205030293,"KOOTENAI HEALTH, INC.",2003 KOOTENAI HEALTH WAY,COEUR D ALENE,ID,838146051
1609070622,LINCOLN HEALTH SYSTEM,200 GAMBLE DR,LINCOLNTON,NC,280924421
1992909881,MANIILAQ ASSOCIATION,436 5TH & TED STEVENS WAY,KOTZEBUE,AK,99752
1003010158,CHRISTUS ST. JOSEPH VILLA,451 BISHOP FEDERAL LN,SALT LAKE CITY,UT,841152357
1487858452,UNIVERSITY OF MISSISSIPPI MEDICAL CENTER,2500 N STATE ST,JACKSON,MS,392164500
1871797829,VA GREATER LOS ANGELES,946 CALLE BRUSCA,THOUSAND OAKS,CA,913602327
1710181797,MASON HOSPITAL DISTRICT,615 N PROMENADE ST,HAVANA,IL,626441243
1174727143,GR0076460,1441 CONSTITUTION BLVD,SALINAS,CA,939063100
1245434216,"H.C. HEALTHCARE, INC.",506 4TH ST NW,JASPER,FL,320526603
1316141351,EPHRAIM MCDOWELL REGIONAL MEDICAL CENTER INCORPORATED,217 S 3RD ST,DANVILLE,KY,404221823
1447454343,UNIVERSITY HOSPITALS OF CLEVELAND,11100 EUCLID AVE,CLEVELAND,OH,441061716
1942404850,UNIVERSITY OF ILLINOIS HOSPITAL,1740 W TAYLOR ST,CHICAGO,IL,606127232
1285838144,WOODHULL HOSPITAL,760 BROADWAY,BROOKLYN,NY,112065317
1063616613,HSP40248F,1441 CONSTITUTION BLVD,SALINAS,CA,939063100
1619171311,WOODHULL MEDICAL CENTER,WOODHULL MEDICAL CENTER,BROOKLYN,NY,11206
1568666253,ST VINCENT'S HOSPITAL,144 W 12TH ST,NEW YORK,NY,100118202
1699979245,HSC00248W,1441 CONSTITUTION BLVD,SALINAS,CA,939063100
1477757151,TAYLOR COUNTY HOSPITAL DISTRICT HEALTH FACILITIES CORPORATION,1700 OLD LEBANON RD,CAMPBELLSVILLE,KY,427189615
1033313861,LESTER E. COX MEDICAL CENTER,3801 S NATIONAL AVE,SPRINGFIELD,MO,658075210
1235333089,"KINDRED HOSPITALS EAST, LLC",2000 OLD WEST CHESTER PIKE,HAVERTOWN,PA,190832712
1659575272,TRIUMPH HOSPITAL OF SW HOUSTON LP,1120 BUSINESS CENTER DR,HOUSTON,TX,770432735
1568667137,ANGELA JANE PAVILION ACUTE REHABILITATION HOSPITAL,8410 ROOSEVELT BLVD,PHILADELPHIA,PA,191522012
1982809471,ST. JOSEPH REGIONAL MEDICAL CENTER,415 6TH ST,LEWISTON,ID,835012431
1760687255,SAINT LOUIS UNIVERSITY HOSPITAL,7730 ATTINGHAM LN,SAINT LOUIS,MO,631195470
1710182217,PARKLAND MEMORIAL HOSPITAL-DEPT OF ORTHOPAEDICS,5323 HARRY HINES BLVD,DALLAS,TX,753908870
1780889220,USC MEDICAL CENTER,1200 N STATE ST,LOS ANGELES,CA,900331029
1679778229,TRINITY HEALTH-MICHIGAN,5301 EAST HURON RIVER DRIVE,ANN ARBOR,MI,48106
1629273297,"BMH, INC",98 POPLAR ST,BLACKFOOT,ID,832211758
1164627733,"MEDICAL CENTER OF NEWARK, L.L.C.",2000 TAMARACK RD,NEWARK,OH,430551183
1881899284,CITY OF PHILA TRUSTEE ACTING BY THE BRD OF DIR OF CITY TRUSTS,840 WALNUT ST,PHILADELPHIA,PA,19107
1770788168,"TEXAS INSTITUTE FOR SURGERY, LLP",7115 GREENVILLE AVE,DALLAS,TX,752315101
1164627352,EMMA PENDLETON BRADLEY HOSPITAL,1011 VETERANS MEMORIAL PKWY,RIVERSIDE,RI,029155061
1073718219,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD.,LOS ANGELES,CA,900481865
1740485986,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD.,LOS ANGELES,CA,900481865
1578768867,EMMA PENDLETON BRADLEY HOSPITAL,1011 VETERANS MEMORIAL PKWY,RIVERSIDE,RI,029155061
1285839423,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD.,LOS ANGELES,CA,900481865
1093910234,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD.,LOS ANGELES,CA,900481865
1902001142,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD.,LOS ANGELES,CA,900481865
1982809257,"PHYSICIANS MEDICAL CENTER, LLC",6020 W PARKER RD,PLANO,TX,750938171
1659576858,EMMA PENDLETON BRADLEY HOSPITAL,1011 VETERANS MEMORIAL PKWY,RIVERSIDE,RI,029155061
1417152745,HONORHEALTH,7400 E THOMPSON PEAK PARKWAY,SCOTTSDALE,AZ,852554109
1154526366,ZZR00248W,1441 CONSTITUTION BLVD,SALINAS,CA,939063100
1619172830,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,CA,900481865
1528263746,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD,LOS ANGELES,CA,900481865
1063617280,CEDARS-SINAI MEDICAL CENTER,8700 BEVERLY BLVD.,LOS ANGELES,CA,900481865
1457556516,MOUNT SINAI COMMUNITY FOUNDATION,1011 W LAKE ST,CHICAGO,IL,606071714
1952506008,UNITED HEALTCARE OF HARDIN,3909 S WILSON RD,RADCLIFF,KY,401608944
1699970749,MAIMONIDES MEDICAL CENTER,920 48TH ST,BROOKLYN,NY,112192918
1467657452,HACKENSACK UNIVERSITY MEDICAL CENTER,30 PROSPECT AVE,HACKENSACK,NJ,076011914
1104021088,IPC,10835 N 25TH AVE STE 115,PHOENIX,AZ,850293452
1346445319,PAWNEE MUNICIPAL HOSPITAL AUTHORITY,1212 4TH ST,PAWNEE,OK,740584046
1205031135,STAMFORD HOSPITAL,30 SHELBURNE RD,STAMFORD,CT,069023628
1073718730,KAISER PERMANENTE,6670 ALTON PKWY,IRVINE,CA,926183734
1205031051,CAMC TEAYS VALLEY HOSPITAL INC,1400 HOSPITAL DR,HURRICANE,WV,255269202
1255536991,BRATTLEBORO RETREAT,ANNA MARSH LANE,BRATTLEBORO,VT,05301
1164627808,BRATTLEBORO RETREAT,ANNA MARSH LANE,BRATTLEBORO,VT,05301
1609072313,MOUNT SINAI COMMUNITY FOUNDATION,2040 W WASHINGTON BLVD,CHICAGO,IL,606122429
1164628863,ST. VINCENT MEDICAL CENTER,2200 W 3RD ST,LOS ANGELES,CA,900571932
1104021815,TRINITY HEALTH MICHIGAN ANN ARBOR,5301 EAST HURON RIVER DRIVE,ANN ARBOR,MI,481060995
1376749937,ALL SOURCE RECRUITING GROUP,11555 HERON BAY BLVD,CORAL SPRINGS,FL,330763360
1063618742,VETERTANS HEALTH CARE ADMINISTRATION HOSPITAL,248 WYATT EARP LOOP,NOLANVILLE,TX,765599703
1861698300,COUNTY OF SAN LUIS OBISPO,2178 JOHNSON AVE,SAN LUIS OBISPO,CA,934014535
1982800397,PELHAM MEDICAL CENTER,250 WESTMORELAND RD,GREER,SC,296519013
1750587218,"EASTERN IDAHO HEALTH SERVICES, INC.",3100 CHANNING WAY,IDAHO FALLS,ID,834047533
1831395367,BEOM MO LEE DENTAL CORP,966 S WESTERN AVE,LOS ANGELES,CA,900061013
1740486182,ROBERT J DOLE MEDICAL CENTER AND REGIONAL OFFICE,5500 E KELLOGG DR,WICHITA,KS,672181607
1588860092,MOUNT SINAI COMMUNITY FOUNDATION,1501 S CALIFORNIA AVE,CHICAGO,IL,606081732
1396941647,EDWARD HOSPITAL,801 S WASHINGTON ST,NAPERVILLE,IL,605407430
1164628426,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL,829 N CENTER AVE,GAYLORD,MI,49735
1780880971,PAGE MEMORIAL HOSPITAL INC.,200 MEMORIAL DR,LURAY,VA,228351000
1881890028,HAMILTON MEMORIAL HOSPITAL DISTRICT,611 S MARSHALL AVE,MC LEANSBORO,IL,628591213
1700082971,MOUNT SINAI COMMUNITY FOUNDATION,2653 W OGDEN AVE,CHICAGO,IL,606081647
1417153545,DEPARTMENT OF VETERANS AFFAIRS,2 CABOT DR,DERRY,NH,030384228
1093911158,"BOSTON UNIVERSITY CARDIAC & THORACIC SURGICAL FOUNDATION, INC.",88 E NEWTON ST,BOSTON,MA,021182308
1619173960,H C HEALTHCARE INC,506 4TH ST NW,JASPER,FL,320526603
1093911364,MUNSON HEALTHCARE OTSEGO MEMORIAL HOSPITAL,1996 WALDEN DR,GAYLORD,MI,49735
1447456637,"WEST GROVE HOSPITAL COMPANY, LLC",1015 W BALTIMORE PIKE,WEST GROVE,PA,193909459
1568668754,MEMORIAL HEALTH SYSTEM,1400 E BOULDER ST,COLORADO SPRINGS,CO,809095533
1689870743,UCLA DEPT OF ORTHOPAEDIC SURGERY,1250 16TH ST,SANTA MONICA,CA,904041249
1770789752,CHATHAM HOSPITAL INC,475 PROGRESS BLVD.,SILER CITY,NC,273440649
1477759462,HOSPITAL AUTHORITY OF WILKES COUNTY,120 GORDON ST,WASHINGTON,GA,306731602
1972709970,TENET HOSPITALS LIMITED,3280 JOE BATTLE BLVD,EL PASO,TX,799382622
1861698805,MANIILAQ ASSOCIATION,436 5TH & TED STEVENS WAY,KOTZEBUE,AK,99752
1427255199,TUFTS- NEW ENGLAND MEDICAL CENTER,750 WASHINGTON ST,BOSTON,MA,021111526
1780880583,WHEELER COUNTY HOSPITAL,111 NORTH 3RD STREET,GLENWOOD,GA,30428
1669679478,BRONX INTERNAL MEDICINE,183RD ST AT 3RD AVE,BRONX,NY,10457
1467658278,WASHINGTON REGIONAL MEDICAL CENTER,3215 N NORTHHILLS BLVD,FAYETTEVILLE,AR,727034007
1043416878,U.S. AIR FORCE,WHMC GE 2200 BERGQUIST DR STE 1,SAN ANTONIO,TX,782365300
1366649857,SIMI VALLEY HOSPITAL PHARMACY,2975 SYCAMORE DR,SIMI VALLEY,CA,930651201
1124225743,UCSF,513 PARNASSUS AVE STE S-320,SAN FRANCISCO,CA,941432205
1518164037,CHARLESTON AREA MEDICAL CENTER,3110 MACCORKLE AVENUE SE,CHARLESTON,WV,25304
1437356755,IJKG OPCO LLC,29TH STREET AT AVENUE E,BAYONNE,NJ,07002
1447457775,"SAINT JOSEPH HEALTH SYSTEM, INC",150 N EAGLE CREEK DR,LEXINGTON,KY,405091805
